cell_id	poi_count_total	poi_amenity_count	poi_shop_count	poi_tourism_count	poi_leisure_count	poi_office_count	poi_public_transport_count	poi_log1p_total
58_89	0	0	0	0	0	0	0	0.0
58_90	0	0	0	0	0	0	0	0.0
58_91	0	0	0	0	0	0	0	0.0
58_92	0	0	0	0	0	0	0	0.0
58_93	0	0	0	0	0	0	0	0.0
58_94	0	0	0	0	0	0	0	0.0
58_95	0	0	0	0	0	0	0	0.0
58_96	0	0	0	0	0	0	0	0.0
58_97	0	0	0	0	0	0	0	0.0
58_98	0	0	0	0	0	0	0	0.0
58_99	0	0	0	0	0	0	0	0.0
58_100	0	0	0	0	0	0	0	0.0
59_1	0	0	0	0	0	0	0	0.0
59_2	0	0	0	0	0	0	0	0.0
59_3	0	0	0	0	0	0	0	0.0
59_4	0	0	0	0	0	0	0	0.0
59_5	0	0	0	0	0	0	0	0.0
59_6	0	0	0	0	0	0	0	0.0
59_7	0	0	0	0	0	0	0	0.0
59_8	0	0	0	0	0	0	0	0.0
59_9	0	0	0	0	0	0	0	0.0
59_10	0	0	0	0	0	0	0	0.0
59_11	0	0	0	0	0	0	0	0.0
59_12	0	0	0	0	0	0	0	0.0
59_13	0	0	0	0	0	0	0	0.0
59_14	0	0	0	0	0	0	0	0.0
59_15	0	0	0	0	0	0	0	0.0
59_16	0	0	0	0	0	0	0	0.0
59_17	0	0	0	0	0	0	0	0.0
59_18	0	0	0	0	0	0	0	0.0
59_19	0	0	0	0	0	0	0	0.0
59_20	0	0	0	0	0	0	0	0.0
59_21	0	0	0	0	0	0	0	0.0
59_22	0	0	0	0	0	0	0	0.0
59_23	0	0	0	0	0	0	0	0.0
59_24	0	0	0	0	0	0	0	0.0
59_25	0	0	0	0	0	0	0	0.0
59_26	0	0	0	0	0	0	0	0.0
59_27	0	0	0	0	0	0	0	0.0
59_28	0	0	0	0	0	0	0	0.0
59_29	0	0	0	0	0	0	0	0.0
59_30	0	0	0	0	0	0	0	0.0
59_31	0	0	0	0	0	0	0	0.0
59_32	0	0	0	0	0	0	0	0.0
59_33	0	0	0	0	0	0	0	0.0
59_34	0	0	0	0	0	0	0	0.0
59_35	0	0	0	0	0	0	0	0.0
59_36	0	0	0	0	0	0	0	0.0
59_37	0	0	0	0	0	0	0	0.0
59_38	0	0	0	0	0	0	0	0.0
59_39	0	0	0	0	0	0	0	0.0
59_40	0	0	0	0	0	0	0	0.0
59_41	2	2	0	0	0	0	0	1.0986122886681098
59_42	1	1	0	0	0	0	0	0.6931471805599453
59_43	3	3	0	0	0	0	0	1.3862943611198906
59_44	21	16	0	3	2	0	0	3.091042453358316
59_45	0	0	0	0	0	0	0	0.0
59_46	0	0	0	0	0	0	0	0.0
59_47	2	1	0	1	0	0	0	1.0986122886681098
59_48	0	0	0	0	0	0	0	0.0
59_49	0	0	0	0	0	0	0	0.0
59_50	0	0	0	0	0	0	0	0.0
59_51	0	0	0	0	0	0	0	0.0
59_52	2	2	0	0	0	0	0	1.0986122886681098
59_53	0	0	0	0	0	0	0	0.0
59_54	0	0	0	0	0	0	0	0.0
59_55	1	1	0	0	0	0	0	0.6931471805599453
59_56	0	0	0	0	0	0	0	0.0
59_57	0	0	0	0	0	0	0	0.0
59_58	2	2	0	0	0	0	0	1.0986122886681098
59_59	0	0	0	0	0	0	0	0.0
59_60	18	8	3	0	0	6	1	2.9444389791664403
59_61	31	14	1	0	2	5	9	3.4657359027997265
59_62	0	0	0	0	0	0	0	0.0
59_63	0	0	0	0	0	0	0	0.0
59_64	0	0	0	0	0	0	0	0.0
59_65	0	0	0	0	0	0	0	0.0
59_66	0	0	0	0	0	0	0	0.0
59_67	0	0	0	0	0	0	0	0.0
59_68	0	0	0	0	0	0	0	0.0
59_69	0	0	0	0	0	0	0	0.0
59_70	0	0	0	0	0	0	0	0.0
59_71	0	0	0	0	0	0	0	0.0
59_72	0	0	0	0	0	0	0	0.0
59_73	0	0	0	0	0	0	0	0.0
59_74	0	0	0	0	0	0	0	0.0
59_75	0	0	0	0	0	0	0	0.0
59_76	0	0	0	0	0	0	0	0.0
59_77	0	0	0	0	0	0	0	0.0
59_78	0	0	0	0	0	0	0	0.0
59_79	0	0	0	0	0	0	0	0.0
59_80	0	0	0	0	0	0	0	0.0
59_81	0	0	0	0	0	0	0	0.0
59_82	0	0	0	0	0	0	0	0.0
59_83	0	0	0	0	0	0	0	0.0
59_84	0	0	0	0	0	0	0	0.0
59_85	0	0	0	0	0	0	0	0.0
59_86	0	0	0	0	0	0	0	0.0
59_87	0	0	0	0	0	0	0	0.0
59_88	0	0	0	0	0	0	0	0.0
59_89	0	0	0	0	0	0	0	0.0
59_90	0	0	0	0	0	0	0	0.0
59_91	0	0	0	0	0	0	0	0.0
59_92	0	0	0	0	0	0	0	0.0
59_93	0	0	0	0	0	0	0	0.0
59_94	0	0	0	0	0	0	0	0.0
59_95	0	0	0	0	0	0	0	0.0
59_96	0	0	0	0	0	0	0	0.0
59_97	0	0	0	0	0	0	0	0.0
59_98	0	0	0	0	0	0	0	0.0
59_99	0	0	0	0	0	0	0	0.0
59_100	0	0	0	0	0	0	0	0.0
60_1	0	0	0	0	0	0	0	0.0
60_2	0	0	0	0	0	0	0	0.0
60_3	0	0	0	0	0	0	0	0.0
60_4	0	0	0	0	0	0	0	0.0
60_5	0	0	0	0	0	0	0	0.0
60_6	0	0	0	0	0	0	0	0.0
60_7	0	0	0	0	0	0	0	0.0
60_8	0	0	0	0	0	0	0	0.0
60_9	0	0	0	0	0	0	0	0.0
60_10	0	0	0	0	0	0	0	0.0
60_11	0	0	0	0	0	0	0	0.0
60_12	0	0	0	0	0	0	0	0.0
60_13	0	0	0	0	0	0	0	0.0
60_14	0	0	0	0	0	0	0	0.0
60_15	0	0	0	0	0	0	0	0.0
60_16	0	0	0	0	0	0	0	0.0
60_17	0	0	0	0	0	0	0	0.0
60_18	0	0	0	0	0	0	0	0.0
60_19	0	0	0	0	0	0	0	0.0
60_20	0	0	0	0	0	0	0	0.0
60_21	0	0	0	0	0	0	0	0.0
60_22	0	0	0	0	0	0	0	0.0
60_23	0	0	0	0	0	0	0	0.0
60_24	0	0	0	0	0	0	0	0.0
60_25	0	0	0	0	0	0	0	0.0
60_26	0	0	0	0	0	0	0	0.0
60_27	0	0	0	0	0	0	0	0.0
60_28	0	0	0	0	0	0	0	0.0
60_29	0	0	0	0	0	0	0	0.0
60_30	0	0	0	0	0	0	0	0.0
60_31	0	0	0	0	0	0	0	0.0
60_32	0	0	0	0	0	0	0	0.0
60_33	0	0	0	0	0	0	0	0.0
60_34	0	0	0	0	0	0	0	0.0
60_35	0	0	0	0	0	0	0	0.0
60_36	0	0	0	0	0	0	0	0.0
60_37	0	0	0	0	0	0	0	0.0
60_38	0	0	0	0	0	0	0	0.0
60_39	0	0	0	0	0	0	0	0.0
60_40	0	0	0	0	0	0	0	0.0
60_41	0	0	0	0	0	0	0	0.0
60_42	0	0	0	0	0	0	0	0.0
60_43	0	0	0	0	0	0	0	0.0
60_44	0	0	0	0	0	0	0	0.0
60_45	0	0	0	0	0	0	0	0.0
60_46	0	0	0	0	0	0	0	0.0
60_47	0	0	0	0	0	0	0	0.0
60_48	0	0	0	0	0	0	0	0.0
60_49	5	2	0	3	0	0	0	1.791759469228055
60_50	11	7	0	0	4	0	0	2.4849066497880004
60_51	0	0	0	0	0	0	0	0.0
60_52	0	0	0	0	0	0	0	0.0
60_53	44	25	5	0	12	0	2	3.8066624897703196
60_54	1	1	0	0	0	0	0	0.6931471805599453
60_55	2	2	0	0	0	0	0	1.0986122886681098
60_56	0	0	0	0	0	0	0	0.0
60_57	1	1	0	0	0	0	0	0.6931471805599453
60_58	0	0	0	0	0	0	0	0.0
60_59	0	0	0	0	0	0	0	0.0
60_60	0	0	0	0	0	0	0	0.0
60_61	26	10	3	1	3	4	5	3.295836866004329
60_62	92	51	20	2	1	8	10	4.532599493153256
60_63	0	0	0	0	0	0	0	0.0
60_64	0	0	0	0	0	0	0	0.0
60_65	1	0	0	1	0	0	0	0.6931471805599453
60_66	0	0	0	0	0	0	0	0.0
60_67	0	0	0	0	0	0	0	0.0
60_68	0	0	0	0	0	0	0	0.0
60_69	0	0	0	0	0	0	0	0.0
60_70	0	0	0	0	0	0	0	0.0
60_71	0	0	0	0	0	0	0	0.0
60_72	0	0	0	0	0	0	0	0.0
60_73	0	0	0	0	0	0	0	0.0
60_74	0	0	0	0	0	0	0	0.0
60_75	0	0	0	0	0	0	0	0.0
60_76	0	0	0	0	0	0	0	0.0
60_77	0	0	0	0	0	0	0	0.0
60_78	0	0	0	0	0	0	0	0.0
60_79	0	0	0	0	0	0	0	0.0
60_80	0	0	0	0	0	0	0	0.0
60_81	0	0	0	0	0	0	0	0.0
60_82	0	0	0	0	0	0	0	0.0
60_83	0	0	0	0	0	0	0	0.0
60_84	0	0	0	0	0	0	0	0.0
60_85	0	0	0	0	0	0	0	0.0
60_86	0	0	0	0	0	0	0	0.0
60_87	0	0	0	0	0	0	0	0.0
60_88	0	0	0	0	0	0	0	0.0
60_89	0	0	0	0	0	0	0	0.0
60_90	0	0	0	0	0	0	0	0.0
60_91	0	0	0	0	0	0	0	0.0
60_92	0	0	0	0	0	0	0	0.0
60_93	0	0	0	0	0	0	0	0.0
60_94	0	0	0	0	0	0	0	0.0
60_95	0	0	0	0	0	0	0	0.0
60_96	0	0	0	0	0	0	0	0.0
60_97	0	0	0	0	0	0	0	0.0
60_98	0	0	0	0	0	0	0	0.0
60_99	0	0	0	0	0	0	0	0.0
60_100	0	0	0	0	0	0	0	0.0
61_1	0	0	0	0	0	0	0	0.0
61_2	0	0	0	0	0	0	0	0.0
61_3	0	0	0	0	0	0	0	0.0
61_4	0	0	0	0	0	0	0	0.0
61_5	0	0	0	0	0	0	0	0.0
61_6	0	0	0	0	0	0	0	0.0
61_7	0	0	0	0	0	0	0	0.0
61_8	0	0	0	0	0	0	0	0.0
61_9	0	0	0	0	0	0	0	0.0
61_10	0	0	0	0	0	0	0	0.0
61_11	0	0	0	0	0	0	0	0.0
61_12	0	0	0	0	0	0	0	0.0
61_13	0	0	0	0	0	0	0	0.0
61_14	0	0	0	0	0	0	0	0.0
61_15	0	0	0	0	0	0	0	0.0
61_16	0	0	0	0	0	0	0	0.0
61_17	0	0	0	0	0	0	0	0.0
61_18	0	0	0	0	0	0	0	0.0
61_19	0	0	0	0	0	0	0	0.0
61_20	0	0	0	0	0	0	0	0.0
61_21	0	0	0	0	0	0	0	0.0
61_22	0	0	0	0	0	0	0	0.0
61_23	0	0	0	0	0	0	0	0.0
61_24	0	0	0	0	0	0	0	0.0
61_25	0	0	0	0	0	0	0	0.0
61_26	0	0	0	0	0	0	0	0.0
61_27	0	0	0	0	0	0	0	0.0
61_28	0	0	0	0	0	0	0	0.0
61_29	0	0	0	0	0	0	0	0.0
61_30	0	0	0	0	0	0	0	0.0
61_31	0	0	0	0	0	0	0	0.0
61_32	0	0	0	0	0	0	0	0.0
61_33	0	0	0	0	0	0	0	0.0
61_34	0	0	0	0	0	0	0	0.0
61_35	0	0	0	0	0	0	0	0.0
61_36	0	0	0	0	0	0	0	0.0
61_37	0	0	0	0	0	0	0	0.0
61_38	0	0	0	0	0	0	0	0.0
61_39	0	0	0	0	0	0	0	0.0
61_40	0	0	0	0	0	0	0	0.0
61_41	0	0	0	0	0	0	0	0.0
61_42	0	0	0	0	0	0	0	0.0
61_43	0	0	0	0	0	0	0	0.0
61_44	0	0	0	0	0	0	0	0.0
61_45	0	0	0	0	0	0	0	0.0
61_46	0	0	0	0	0	0	0	0.0
61_47	0	0	0	0	0	0	0	0.0
61_48	0	0	0	0	0	0	0	0.0
61_49	0	0	0	0	0	0	0	0.0
61_50	0	0	0	0	0	0	0	0.0
61_51	0	0	0	0	0	0	0	0.0
61_52	7	3	0	4	0	0	0	2.0794415416798357
61_53	8	4	0	1	3	0	0	2.1972245773362196
61_54	0	0	0	0	0	0	0	0.0
61_55	0	0	0	0	0	0	0	0.0
61_56	1	0	0	0	0	0	1	0.6931471805599453
61_57	0	0	0	0	0	0	0	0.0
61_58	0	0	0	0	0	0	0	0.0
61_59	1	0	0	1	0	0	0	0.6931471805599453
61_60	0	0	0	0	0	0	0	0.0
61_61	10	8	0	0	1	1	0	2.3978952727983707
61_62	137	62	26	2	8	25	14	4.927253685157205
61_63	19	9	1	0	1	0	8	2.995732273553991
61_64	13	4	0	2	1	0	6	2.6390573296152584
61_65	22	6	1	4	5	0	6	3.1354942159291497
61_66	1	1	0	0	0	0	0	0.6931471805599453
61_67	3	2	0	0	1	0	0	1.3862943611198906
61_68	0	0	0	0	0	0	0	0.0
61_69	0	0	0	0	0	0	0	0.0
61_70	0	0	0	0	0	0	0	0.0
61_71	0	0	0	0	0	0	0	0.0
61_72	0	0	0	0	0	0	0	0.0
61_73	0	0	0	0	0	0	0	0.0
61_74	0	0	0	0	0	0	0	0.0
61_75	0	0	0	0	0	0	0	0.0
61_76	0	0	0	0	0	0	0	0.0
61_77	0	0	0	0	0	0	0	0.0
61_78	0	0	0	0	0	0	0	0.0
61_79	0	0	0	0	0	0	0	0.0
61_80	0	0	0	0	0	0	0	0.0
61_81	0	0	0	0	0	0	0	0.0
61_82	0	0	0	0	0	0	0	0.0
61_83	0	0	0	0	0	0	0	0.0
61_84	0	0	0	0	0	0	0	0.0
61_85	0	0	0	0	0	0	0	0.0
61_86	0	0	0	0	0	0	0	0.0
61_87	0	0	0	0	0	0	0	0.0
61_88	0	0	0	0	0	0	0	0.0
61_89	0	0	0	0	0	0	0	0.0
61_90	0	0	0	0	0	0	0	0.0
61_91	0	0	0	0	0	0	0	0.0
61_92	0	0	0	0	0	0	0	0.0
61_93	0	0	0	0	0	0	0	0.0
61_94	0	0	0	0	0	0	0	0.0
61_95	0	0	0	0	0	0	0	0.0
61_96	0	0	0	0	0	0	0	0.0
61_97	0	0	0	0	0	0	0	0.0
61_98	0	0	0	0	0	0	0	0.0
61_99	0	0	0	0	0	0	0	0.0
61_100	0	0	0	0	0	0	0	0.0
62_1	0	0	0	0	0	0	0	0.0
62_2	0	0	0	0	0	0	0	0.0
62_3	0	0	0	0	0	0	0	0.0
62_4	0	0	0	0	0	0	0	0.0
62_5	0	0	0	0	0	0	0	0.0
62_6	0	0	0	0	0	0	0	0.0
62_7	0	0	0	0	0	0	0	0.0
62_8	0	0	0	0	0	0	0	0.0
62_9	0	0	0	0	0	0	0	0.0
62_10	0	0	0	0	0	0	0	0.0
62_11	0	0	0	0	0	0	0	0.0
62_12	0	0	0	0	0	0	0	0.0
62_13	0	0	0	0	0	0	0	0.0
62_14	0	0	0	0	0	0	0	0.0
62_15	0	0	0	0	0	0	0	0.0
62_16	0	0	0	0	0	0	0	0.0
62_17	0	0	0	0	0	0	0	0.0
62_18	0	0	0	0	0	0	0	0.0
62_19	0	0	0	0	0	0	0	0.0
62_20	0	0	0	0	0	0	0	0.0
62_21	0	0	0	0	0	0	0	0.0
62_22	0	0	0	0	0	0	0	0.0
62_23	0	0	0	0	0	0	0	0.0
62_24	0	0	0	0	0	0	0	0.0
62_25	0	0	0	0	0	0	0	0.0
62_26	0	0	0	0	0	0	0	0.0
62_27	0	0	0	0	0	0	0	0.0
62_28	0	0	0	0	0	0	0	0.0
62_29	0	0	0	0	0	0	0	0.0
62_30	0	0	0	0	0	0	0	0.0
62_31	0	0	0	0	0	0	0	0.0
62_32	0	0	0	0	0	0	0	0.0
62_33	0	0	0	0	0	0	0	0.0
62_34	0	0	0	0	0	0	0	0.0
62_35	0	0	0	0	0	0	0	0.0
62_36	0	0	0	0	0	0	0	0.0
62_37	0	0	0	0	0	0	0	0.0
62_38	0	0	0	0	0	0	0	0.0
62_39	0	0	0	0	0	0	0	0.0
62_40	0	0	0	0	0	0	0	0.0
62_41	0	0	0	0	0	0	0	0.0
62_42	0	0	0	0	0	0	0	0.0
62_43	0	0	0	0	0	0	0	0.0
62_44	0	0	0	0	0	0	0	0.0
62_45	0	0	0	0	0	0	0	0.0
62_46	0	0	0	0	0	0	0	0.0
62_47	0	0	0	0	0	0	0	0.0
62_48	0	0	0	0	0	0	0	0.0
62_49	0	0	0	0	0	0	0	0.0
62_50	0	0	0	0	0	0	0	0.0
62_51	0	0	0	0	0	0	0	0.0
62_52	0	0	0	0	0	0	0	0.0
62_53	9	6	0	2	1	0	0	2.302585092994046
62_54	0	0	0	0	0	0	0	0.0
62_55	0	0	0	0	0	0	0	0.0
62_56	0	0	0	0	0	0	0	0.0
62_57	1	1	0	0	0	0	0	0.6931471805599453
62_58	0	0	0	0	0	0	0	0.0
62_59	2	2	0	0	0	0	0	1.0986122886681098
62_60	2	2	0	0	0	0	0	1.0986122886681098
62_61	1	1	0	0	0	0	0	0.6931471805599453
62_62	0	0	0	0	0	0	0	0.0
62_63	0	0	0	0	0	0	0	0.0
62_64	0	0	0	0	0	0	0	0.0
62_65	2	2	0	0	0	0	0	1.0986122886681098
62_66	3	3	0	0	0	0	0	1.3862943611198906
62_67	0	0	0	0	0	0	0	0.0
62_68	0	0	0	0	0	0	0	0.0
62_69	0	0	0	0	0	0	0	0.0
62_70	0	0	0	0	0	0	0	0.0
62_71	0	0	0	0	0	0	0	0.0
62_72	0	0	0	0	0	0	0	0.0
62_73	0	0	0	0	0	0	0	0.0
62_74	0	0	0	0	0	0	0	0.0
62_75	0	0	0	0	0	0	0	0.0
62_76	0	0	0	0	0	0	0	0.0
62_77	0	0	0	0	0	0	0	0.0
62_78	0	0	0	0	0	0	0	0.0
62_79	0	0	0	0	0	0	0	0.0
62_80	0	0	0	0	0	0	0	0.0
62_81	0	0	0	0	0	0	0	0.0
62_82	0	0	0	0	0	0	0	0.0
62_83	0	0	0	0	0	0	0	0.0
62_84	0	0	0	0	0	0	0	0.0
62_85	0	0	0	0	0	0	0	0.0
62_86	0	0	0	0	0	0	0	0.0
62_87	0	0	0	0	0	0	0	0.0
62_88	0	0	0	0	0	0	0	0.0
62_89	0	0	0	0	0	0	0	0.0
62_90	0	0	0	0	0	0	0	0.0
62_91	0	0	0	0	0	0	0	0.0
62_92	0	0	0	0	0	0	0	0.0
62_93	0	0	0	0	0	0	0	0.0
62_94	0	0	0	0	0	0	0	0.0
62_95	0	0	0	0	0	0	0	0.0
62_96	0	0	0	0	0	0	0	0.0
62_97	0	0	0	0	0	0	0	0.0
62_98	0	0	0	0	0	0	0	0.0
62_99	0	0	0	0	0	0	0	0.0
62_100	0	0	0	0	0	0	0	0.0
63_1	0	0	0	0	0	0	0	0.0
63_2	0	0	0	0	0	0	0	0.0
63_3	0	0	0	0	0	0	0	0.0
63_4	0	0	0	0	0	0	0	0.0
63_5	0	0	0	0	0	0	0	0.0
63_6	0	0	0	0	0	0	0	0.0
63_7	0	0	0	0	0	0	0	0.0
63_8	0	0	0	0	0	0	0	0.0
63_9	0	0	0	0	0	0	0	0.0
63_10	0	0	0	0	0	0	0	0.0
63_11	0	0	0	0	0	0	0	0.0
63_12	0	0	0	0	0	0	0	0.0
63_13	0	0	0	0	0	0	0	0.0
63_14	0	0	0	0	0	0	0	0.0
63_15	0	0	0	0	0	0	0	0.0
63_16	0	0	0	0	0	0	0	0.0
63_17	0	0	0	0	0	0	0	0.0
63_18	0	0	0	0	0	0	0	0.0
63_19	0	0	0	0	0	0	0	0.0
63_20	0	0	0	0	0	0	0	0.0
63_21	0	0	0	0	0	0	0	0.0
63_22	0	0	0	0	0	0	0	0.0
63_23	0	0	0	0	0	0	0	0.0
63_24	0	0	0	0	0	0	0	0.0
63_25	0	0	0	0	0	0	0	0.0
63_26	0	0	0	0	0	0	0	0.0
63_27	0	0	0	0	0	0	0	0.0
63_28	0	0	0	0	0	0	0	0.0
63_29	0	0	0	0	0	0	0	0.0
63_30	0	0	0	0	0	0	0	0.0
63_31	0	0	0	0	0	0	0	0.0
63_32	0	0	0	0	0	0	0	0.0
63_33	0	0	0	0	0	0	0	0.0
63_34	0	0	0	0	0	0	0	0.0
63_35	0	0	0	0	0	0	0	0.0
63_36	0	0	0	0	0	0	0	0.0
63_37	0	0	0	0	0	0	0	0.0
63_38	0	0	0	0	0	0	0	0.0
63_39	0	0	0	0	0	0	0	0.0
63_40	0	0	0	0	0	0	0	0.0
63_41	0	0	0	0	0	0	0	0.0
63_42	0	0	0	0	0	0	0	0.0
63_43	0	0	0	0	0	0	0	0.0
63_44	0	0	0	0	0	0	0	0.0
63_45	0	0	0	0	0	0	0	0.0
63_46	0	0	0	0	0	0	0	0.0
63_47	0	0	0	0	0	0	0	0.0
63_48	0	0	0	0	0	0	0	0.0
63_49	0	0	0	0	0	0	0	0.0
63_50	0	0	0	0	0	0	0	0.0
63_51	0	0	0	0	0	0	0	0.0
63_52	0	0	0	0	0	0	0	0.0
63_53	0	0	0	0	0	0	0	0.0
63_54	3	1	0	2	0	0	0	1.3862943611198906
63_55	0	0	0	0	0	0	0	0.0
63_56	0	0	0	0	0	0	0	0.0
63_57	4	2	0	2	0	0	0	1.6094379124341003
63_58	3	2	0	0	1	0	0	1.3862943611198906
63_59	0	0	0	0	0	0	0	0.0
63_60	0	0	0	0	0	0	0	0.0
63_61	0	0	0	0	0	0	0	0.0
63_62	0	0	0	0	0	0	0	0.0
63_63	0	0	0	0	0	0	0	0.0
63_64	0	0	0	0	0	0	0	0.0
63_65	0	0	0	0	0	0	0	0.0
63_66	7	6	0	1	0	0	0	2.0794415416798357
63_67	0	0	0	0	0	0	0	0.0
63_68	0	0	0	0	0	0	0	0.0
63_69	0	0	0	0	0	0	0	0.0
63_70	0	0	0	0	0	0	0	0.0
63_71	0	0	0	0	0	0	0	0.0
63_72	0	0	0	0	0	0	0	0.0
63_73	0	0	0	0	0	0	0	0.0
63_74	0	0	0	0	0	0	0	0.0
63_75	0	0	0	0	0	0	0	0.0
63_76	0	0	0	0	0	0	0	0.0
63_77	0	0	0	0	0	0	0	0.0
63_78	0	0	0	0	0	0	0	0.0
63_79	0	0	0	0	0	0	0	0.0
63_80	0	0	0	0	0	0	0	0.0
63_81	0	0	0	0	0	0	0	0.0
63_82	0	0	0	0	0	0	0	0.0
63_83	0	0	0	0	0	0	0	0.0
63_84	0	0	0	0	0	0	0	0.0
63_85	0	0	0	0	0	0	0	0.0
63_86	0	0	0	0	0	0	0	0.0
63_87	0	0	0	0	0	0	0	0.0
63_88	0	0	0	0	0	0	0	0.0
63_89	0	0	0	0	0	0	0	0.0
63_90	0	0	0	0	0	0	0	0.0
63_91	0	0	0	0	0	0	0	0.0
63_92	0	0	0	0	0	0	0	0.0
63_93	0	0	0	0	0	0	0	0.0
63_94	0	0	0	0	0	0	0	0.0
63_95	0	0	0	0	0	0	0	0.0
63_96	0	0	0	0	0	0	0	0.0
63_97	0	0	0	0	0	0	0	0.0
63_98	0	0	0	0	0	0	0	0.0
63_99	0	0	0	0	0	0	0	0.0
63_100	0	0	0	0	0	0	0	0.0
64_1	0	0	0	0	0	0	0	0.0
64_2	0	0	0	0	0	0	0	0.0
64_3	0	0	0	0	0	0	0	0.0
64_4	0	0	0	0	0	0	0	0.0
64_5	0	0	0	0	0	0	0	0.0
64_6	0	0	0	0	0	0	0	0.0
64_7	0	0	0	0	0	0	0	0.0
64_8	0	0	0	0	0	0	0	0.0
64_9	0	0	0	0	0	0	0	0.0
64_10	0	0	0	0	0	0	0	0.0
64_11	0	0	0	0	0	0	0	0.0
64_12	0	0	0	0	0	0	0	0.0
64_13	0	0	0	0	0	0	0	0.0
64_14	0	0	0	0	0	0	0	0.0
64_15	0	0	0	0	0	0	0	0.0
64_16	0	0	0	0	0	0	0	0.0
64_17	0	0	0	0	0	0	0	0.0
64_18	0	0	0	0	0	0	0	0.0
64_19	0	0	0	0	0	0	0	0.0
64_20	0	0	0	0	0	0	0	0.0
64_21	0	0	0	0	0	0	0	0.0
64_22	0	0	0	0	0	0	0	0.0
64_23	0	0	0	0	0	0	0	0.0
64_24	0	0	0	0	0	0	0	0.0
64_25	0	0	0	0	0	0	0	0.0
64_26	0	0	0	0	0	0	0	0.0
64_27	0	0	0	0	0	0	0	0.0
64_28	0	0	0	0	0	0	0	0.0
64_29	0	0	0	0	0	0	0	0.0
64_30	0	0	0	0	0	0	0	0.0
64_31	0	0	0	0	0	0	0	0.0
64_32	0	0	0	0	0	0	0	0.0
64_33	0	0	0	0	0	0	0	0.0
64_34	0	0	0	0	0	0	0	0.0
64_35	0	0	0	0	0	0	0	0.0
64_36	0	0	0	0	0	0	0	0.0
64_37	0	0	0	0	0	0	0	0.0
64_38	0	0	0	0	0	0	0	0.0
64_39	0	0	0	0	0	0	0	0.0
64_40	0	0	0	0	0	0	0	0.0
64_41	0	0	0	0	0	0	0	0.0
64_42	0	0	0	0	0	0	0	0.0
64_43	0	0	0	0	0	0	0	0.0
64_44	0	0	0	0	0	0	0	0.0
64_45	0	0	0	0	0	0	0	0.0
64_46	0	0	0	0	0	0	0	0.0
64_47	0	0	0	0	0	0	0	0.0
64_48	0	0	0	0	0	0	0	0.0
64_49	0	0	0	0	0	0	0	0.0
64_50	0	0	0	0	0	0	0	0.0
64_51	0	0	0	0	0	0	0	0.0
64_52	0	0	0	0	0	0	0	0.0
64_53	0	0	0	0	0	0	0	0.0
64_54	0	0	0	0	0	0	0	0.0
64_55	0	0	0	0	0	0	0	0.0
64_56	0	0	0	0	0	0	0	0.0
64_57	2	2	0	0	0	0	0	1.0986122886681098
64_58	0	0	0	0	0	0	0	0.0
64_59	3	2	0	0	1	0	0	1.3862943611198906
64_60	0	0	0	0	0	0	0	0.0
64_61	1	1	0	0	0	0	0	0.6931471805599453
64_62	0	0	0	0	0	0	0	0.0
64_63	0	0	0	0	0	0	0	0.0
64_64	0	0	0	0	0	0	0	0.0
64_65	4	2	0	1	1	0	0	1.6094379124341003
64_66	5	4	0	1	0	0	0	1.791759469228055
64_67	0	0	0	0	0	0	0	0.0
64_68	0	0	0	0	0	0	0	0.0
64_69	0	0	0	0	0	0	0	0.0
64_70	0	0	0	0	0	0	0	0.0
64_71	0	0	0	0	0	0	0	0.0
64_72	0	0	0	0	0	0	0	0.0
64_73	0	0	0	0	0	0	0	0.0
64_74	0	0	0	0	0	0	0	0.0
64_75	0	0	0	0	0	0	0	0.0
64_76	0	0	0	0	0	0	0	0.0
64_77	0	0	0	0	0	0	0	0.0
64_78	0	0	0	0	0	0	0	0.0
64_79	0	0	0	0	0	0	0	0.0
64_80	0	0	0	0	0	0	0	0.0
64_81	0	0	0	0	0	0	0	0.0
64_82	0	0	0	0	0	0	0	0.0
64_83	0	0	0	0	0	0	0	0.0
64_84	0	0	0	0	0	0	0	0.0
64_85	0	0	0	0	0	0	0	0.0
64_86	0	0	0	0	0	0	0	0.0
64_87	0	0	0	0	0	0	0	0.0
64_88	0	0	0	0	0	0	0	0.0
64_89	0	0	0	0	0	0	0	0.0
64_90	0	0	0	0	0	0	0	0.0
64_91	0	0	0	0	0	0	0	0.0
64_92	0	0	0	0	0	0	0	0.0
64_93	0	0	0	0	0	0	0	0.0
64_94	0	0	0	0	0	0	0	0.0
64_95	0	0	0	0	0	0	0	0.0
64_96	0	0	0	0	0	0	0	0.0
64_97	0	0	0	0	0	0	0	0.0
64_98	0	0	0	0	0	0	0	0.0
64_99	0	0	0	0	0	0	0	0.0
64_100	0	0	0	0	0	0	0	0.0
65_1	0	0	0	0	0	0	0	0.0
65_2	0	0	0	0	0	0	0	0.0
65_3	0	0	0	0	0	0	0	0.0
65_4	0	0	0	0	0	0	0	0.0
65_5	0	0	0	0	0	0	0	0.0
65_6	0	0	0	0	0	0	0	0.0
65_7	0	0	0	0	0	0	0	0.0
65_8	0	0	0	0	0	0	0	0.0
65_9	0	0	0	0	0	0	0	0.0
65_10	0	0	0	0	0	0	0	0.0
